Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03 00:00:00-05:00,26.100000381469727,26.592500686645508,24.844999313354492,25.502500534057617,25.14295196533203,150199600
2017-01-04 00:00:00-05:00,25.850000381469727,26.375,25.38249969482422,26.09749984741211,25.72956085205078,119922000
2017-01-05 00:00:00-05:00,26.13249969482422,26.454999923706055,25.262500762939453,25.434999465942383,25.076406478881836,98429600
2017-01-06 00:00:00-05:00,25.712499618530273,26.0625,25.299999237060547,25.774999618530273,25.411609649658203,82285600
2017-01-09 00:00:00-05:00,25.875,27.0,25.875,26.81999969482422,26.441871643066406,91624800
2017-01-10 00:00:00-05:00,26.952499389648438,27.297500610351562,26.407499313354492,26.61750030517578,26.242231369018555,88092000
2017-01-11 00:00:00-05:00,26.5,26.549999237060547,26.037500381469727,26.290000915527344,25.919347763061523,52566400
2017-01-12 00:00:00-05:00,26.0575008392334,26.174999237060547,25.405000686645508,25.860000610351562,25.49541473388672,62561600
2017-01-13 00:00:00-05:00,25.899999618530273,26.25,25.764999389648438,25.857500076293945,25.492948532104492,45782000
2017-01-17 00:00:00-05:00,25.75,25.799999237060547,25.142499923706055,25.27750015258789,24.921123504638672,58061200
2017-01-18 00:00:00-05:00,25.059999465942383,25.8075008392334,24.77750015258789,25.737499237060547,25.374635696411133,65442400
2017-01-19 00:00:00-05:00,25.767499923706055,26.614999771118164,25.7450008392334,26.290000915527344,25.919347763061523,64487200
2017-01-20 00:00:00-05:00,26.520000457763672,26.700000762939453,25.780000686645508,26.002500534057617,25.635906219482422,49202400
2017-01-23 00:00:00-05:00,25.950000762939453,26.475000381469727,25.924999237060547,26.272499084472656,25.902095794677734,36990400
2017-01-24 00:00:00-05:00,26.375,26.895000457763672,26.225000381469727,26.832500457763672,26.454198837280273,42805200
2017-01-25 00:00:00-05:00,27.262500762939453,27.325000762939453,26.582500457763672,26.947500228881836,26.567583084106445,52276000
2017-01-26 00:00:00-05:00,26.975000381469727,27.487499237060547,26.674999237060547,27.412500381469727,27.026020050048828,45880000
2017-01-27 00:00:00-05:00,27.482500076293945,27.97249984741211,27.212499618530273,27.9424991607666,27.548547744750977,47199600
2017-01-30 00:00:00-05:00,27.729999542236328,27.752500534057617,26.977500915527344,27.5049991607666,27.11721420288086,49600400
2017-01-31 00:00:00-05:00,27.237499237060547,27.512500762939453,27.049999237060547,27.295000076293945,26.910181045532227,36275600
2017-02-01 00:00:00-05:00,27.645000457763672,28.530000686645508,27.46500015258789,28.487499237060547,28.08586311340332,59000400
2017-02-02 00:00:00-05:00,28.325000762939453,28.934999465942383,28.014999389648438,28.84749984741211,28.44078826904297,48324000
2017-02-03 00:00:00-05:00,28.862499237060547,28.975000381469727,28.475000381469727,28.594999313354492,28.19185447692871,37274400
2017-02-06 00:00:00-05:00,28.5,29.332500457763672,28.5,29.327499389648438,28.914024353027344,50676800
2017-02-07 00:00:00-05:00,29.674999237060547,30.229999542236328,29.475000381469727,29.782499313354492,29.362607955932617,74622400
2017-02-08 00:00:00-05:00,29.600000381469727,29.827499389648438,29.094999313354492,29.65250015258789,29.23444175720215,44958000
2017-02-09 00:00:00-05:00,29.71500015258789,29.764999389648438,28.899999618530273,29.094999313354492,28.684797286987305,84256800
2017-02-10 00:00:00-05:00,29.982500076293945,30.174999237060547,28.149999618530273,28.405000686645508,28.00452995300293,165109200
2017-02-13 00:00:00-05:00,28.34749984741211,28.4950008392334,27.049999237060547,27.094999313354492,26.712995529174805,118072400
2017-02-14 00:00:00-05:00,26.997499465942383,27.537500381469727,26.572500228881836,27.19499969482422,26.811588287353516,85063200
2017-02-15 00:00:00-05:00,27.225000381469727,27.450000762939453,26.940000534057617,27.25,26.865812301635742,37302000
2017-02-16 00:00:00-05:00,27.34749984741211,27.360000610351562,26.415000915527344,26.8125,26.434480667114258,64717600
2017-02-17 00:00:00-05:00,26.674999237060547,26.852500915527344,26.197500228881836,26.8075008392334,26.429550170898438,56374000
